X,Y,Z,Label
69,5,1005.0,VL
70,5,1005.0,VL
71,5,1005.0,VL
72,5,1005.0,VL
73,5,1005.0,VL
74,5,1005.0,VL
75,5,1005.0,VL
76,5,1005.0,VL
77,5,1005.0,VL
78,5,1005.0,VL
79,5,1005.0,VL
80,5,1005.0,VL
81,5,1005.0,VL
82,5,1005.0,VL
83,5,1005.0,VL
84,5,1005.0,VL
85,5,1005.0,VL
86,5,1005.0,VL
87,5,1005.0,VL
88,5,1005.0,VL
89,5,1005.0,VL
90,5,1005.0,VL
91,5,1005.0,VL
92,5,1005.0,VL
93,5,1005.0,VL
94,5,1005.0,VL
95,5,1005.0,VL
96,5,1005.0,VL
97,5,1005.0,VL
98,5,1005.0,VL
99,5,1005.0,VL
100,5,1005.0,VL
101,5,1005.0,VL
102,5,1005.0,VL
103,5,1005.0,VL
104,5,1005.0,VL
105,5,1005.0,VL
106,5,1005.0,VL
107,5,1005.0,VL
108,5,1005.0,VL
109,5,1005.0,VL
110,5,1005.0,VL
111,5,1005.0,VL
112,5,1005.0,VL
113,5,1005.0,VL
114,5,1005.0,VL
115,5,1005.0,VL
116,5,1005.0,VL
117,5,1005.0,VL
118,5,1005.0,VL
119,5,1005.0,VL
120,5,1005.0,VL
121,5,1005.0,VL
122,5,1005.0,VL
123,5,1005.0,VL
124,5,1005.0,VL
125,5,1005.0,VL
126,5,1005.0,VL
127,5,1005.0,VL
128,5,1005.0,VL
129,5,1005.0,VL
130,5,1005.0,VL
131,5,1005.0,VL
132,5,1005.0,VL
133,5,1005.0,VL
134,5,1005.0,VL
135,5,1005.0,VL
136,5,1005.0,VL
137,5,1005.0,VL
138,5,1005.0,VL
0,13,1003.079,VL
1,13,1003.079,VL
2,13,1003.079,VL
3,13,1003.079,VL
4,13,1003.079,VL
5,13,1003.079,VL
6,13,1003.079,VL
7,13,1003.079,VL
8,13,1003.079,VL
9,13,1003.079,VL
10,13,1003.079,VL
11,13,1003.079,VL
12,13,1003.079,VL
13,13,1003.079,VL
14,13,1003.079,VL
15,13,1003.079,VL
16,13,1003.079,VL
17,13,1003.079,VL
18,13,1003.079,VL
19,13,1003.079,VL
20,13,1003.079,VL
21,13,1003.079,VL
22,13,1003.079,VL
23,13,1003.079,VL
24,13,1003.079,VL
25,13,1003.079,VL
26,13,1003.079,VL
27,13,1003.079,VL
28,13,1003.079,VL
29,13,1003.079,VL
30,13,1003.079,VL
31,13,1003.079,VL
32,13,1003.079,VL
33,13,1003.079,VL
34,13,1003.079,VL
35,13,1003.079,VL
36,13,1003.079,VL
37,13,1003.079,VL
38,13,1003.079,VL
39,13,1003.079,VL
40,13,1003.079,VL
41,13,1003.079,VL
42,13,1003.079,VL
43,13,1003.079,VL
44,13,1003.079,VL
45,13,1003.079,VL
46,13,1003.079,VL
47,13,1003.079,VL
48,13,1003.079,VL
49,13,1003.079,VL
50,13,1003.079,VL
51,13,1003.079,VL
52,13,1003.079,VL
53,13,1003.079,VL
54,13,1003.079,VL
55,13,1003.079,VL
56,13,1003.079,VL
57,13,1003.079,VL
58,13,1003.079,VL
59,13,1003.079,VL
60,13,1003.079,VL
61,13,1003.079,VL
62,13,1003.079,VL
63,13,1003.079,VL
64,13,1003.079,VL
65,13,1003.079,VL
66,13,1003.079,VL
67,13,1003.079,VL
68,13,1003.079,VL
69,13,1003.079,VL
70,13,1003.079,VL
71,13,1003.079,VL
72,13,1003.079,VL
73,13,1003.079,VL
74,13,1003.079,VL
75,13,1003.079,VL
76,13,1003.079,VL
77,13,1003.079,VL
78,13,1003.079,VL
79,13,1003.079,VL
80,13,1003.079,VL
81,13,1003.079,VL
82,13,1003.079,VL
83,13,1003.079,VL
84,13,1003.079,VL
85,13,1003.079,VL
86,13,1003.079,VL
87,13,1003.079,VL
88,13,1003.079,VL
89,13,1003.079,VL
90,13,1003.079,VL
91,13,1003.079,VL
92,13,1003.079,VL
93,13,1003.079,VL
94,13,1003.079,VL
95,13,1003.079,VL
96,13,1003.079,VL
97,13,1003.079,VL
98,13,1003.079,VL
99,13,1003.079,VL
100,13,1003.079,VL
101,13,1003.079,VL
102,13,1003.079,VL
103,13,1003.079,VL
104,13,1003.079,VL
105,13,1003.079,VL
106,13,1003.079,VL
107,13,1003.079,VL
108,13,1003.079,VL
109,13,1003.079,VL
110,13,1003.079,VL
111,13,1003.079,VL
112,13,1003.079,VL
113,13,1003.079,VL
114,13,1003.079,VL
115,13,1003.079,VL
116,13,1003.079,VL
117,13,1003.079,VL
118,13,1003.079,VL
119,13,1003.079,VL
120,13,1003.079,VL
121,13,1003.079,VL
122,13,1003.079,VL
123,13,1003.079,VL
124,13,1003.079,VL
125,13,1003.079,VL
126,13,1003.079,VL
127,13,1003.079,VL
128,13,1003.079,VL
129,13,1003.079,VL
130,13,1003.079,VL
131,13,1003.079,VL
132,13,1003.079,VL
133,13,1003.079,VL
134,13,1003.079,VL
135,13,1003.079,VL
136,13,1003.079,VL
137,13,1003.079,VL
138,13,1003.079,VL
0,-3,1005.0,VL
1,-3,1005.0,VL
2,-3,1005.0,VL
3,-3,1005.0,VL
4,-4,1005.0,VL
5,-4,1005.0,VL
6,-4,1005.0,VL
7,-4,1005.0,VL
8,-4,1005.0,VL
9,-4,1005.0,VL
10,-4,1005.0,VL
11,-4,1005.0,VL
12,-4,1005.0,VL
13,-4,1005.0,VL
14,-5,1005.0,VL
15,-5,1005.0,VL
16,-5,1005.0,VL
17,-5,1005.0,VL
18,-5,1005.0,VL
19,-5,1005.0,VL
20,-5,1005.0,VL
21,-5,1005.0,VL
22,-5,1005.0,VL
23,-5,1005.0,VL
24,-5,1005.0,VL
25,-5,1005.0,VL
26,-5,1005.0,VL
27,-5,1005.0,VL
28,-5,1005.0,VL
29,-5,1005.0,VL
30,-5,1005.0,VL
31,-5,1005.0,VL
32,-5,1005.0,VL
33,-5,1005.0,VL
34,-5,1005.0,VL
35,-5,1005.0,VL
36,-5,1005.0,VL
37,-4,1005.0,VL
38,-4,1005.0,VL
39,-4,1005.0,VL
40,-4,1005.0,VL
41,-4,1005.0,VL
42,-4,1005.0,VL
43,-4,1005.0,VL
44,-4,1005.0,VL
45,-4,1005.0,VL
46,-4,1005.0,VL
47,-3,1005.0,VL
48,-3,1005.0,VL
49,-3,1005.0,VL
50,-3,1005.0,VL
51,-3,1005.0,VL
52,-3,1005.0,VL
53,-3,1005.0,VL
54,-2,1005.0,VL
55,-2,1005.0,VL
56,-2,1005.0,VL
57,-2,1005.0,VL
58,-2,1005.0,VL
59,-2,1005.0,VL
60,-2,1005.0,VL
61,-2,1005.0,VL
62,-2,1005.0,VL
63,-2,1005.0,VL
64,-2,1005.0,VL
65,-1,1005.0,VL
66,-1,1005.0,VL
67,-1,1005.0,VL
68,-1,1005.0,VL
69,-1,1005.0,VL
70,-1,1005.0,VL
71,-1,1005.0,VL
72,-1,1005.0,VL
73,-1,1005.0,VL
74,-1,1005.0,VL
75,-1,1005.0,VL
76,-1,1005.0,VL
77,-1,1005.0,VL
78,-1,1005.0,VL
79,-1,1005.0,VL
80,-1,1005.0,VL
81,-1,1005.0,VL
82,-1,1005.0,VL
83,-1,1005.0,VL
84,-1,1005.0,VL
85,-1,1005.0,VL
86,-2,1005.0,VL
87,-2,1005.0,VL
88,-2,1005.0,VL
89,-2,1005.0,VL
90,-2,1005.0,VL
91,-2,1005.0,VL
92,-2,1005.0,VL
93,-2,1005.0,VL
94,-2,1005.0,VL
95,-2,1005.0,VL
96,-3,1005.0,VL
97,-3,1005.0,VL
98,-3,1005.0,VL
99,-3,1005.0,VL
100,-3,1005.0,VL
101,-3,1005.0,VL
102,-3,1005.0,VL
103,-3,1005.0,VL
104,-4,1005.0,VL
105,-4,1005.0,VL
106,-4,1005.0,VL
107,-4,1005.0,VL
108,-4,1005.0,VL
109,-4,1005.0,VL
110,-4,1005.0,VL
111,-4,1005.0,VL
112,-4,1005.0,VL
113,-5,1005.0,VL
114,-5,1005.0,VL
115,-5,1005.0,VL
116,-5,1005.0,VL
117,-5,1005.0,VL
118,-5,1005.0,VL
119,-5,1005.0,VL
120,-5,1005.0,VL
121,-5,1005.0,VL
122,-5,1005.0,VL
123,-5,1005.0,VL
124,-5,1005.0,VL
125,-5,1005.0,VL
126,-5,1005.0,VL
127,-5,1005.0,VL
128,-5,1005.0,VL
129,-5,1005.0,VL
130,-5,1005.0,VL
131,-5,1005.0,VL
132,-5,1005.0,VL
133,-5,1005.0,VL
134,-5,1005.0,VL
135,-5,1005.0,VL
136,-4,1005.0,VL
137,-4,1005.0,VL
138,-4,1005.0,VL
0,-5,1005.0,VL
1,-5,1005.0,VL
2,-5,1005.0,VL
3,-5,1005.0,VL
4,-5,1005.0,VL
5,-5,1005.0,VL
6,-5,1005.0,VL
7,-5,1005.0,VL
8,-5,1005.0,VL
9,-5,1005.0,VL
10,-5,1005.0,VL
11,-5,1005.0,VL
12,-5,1005.0,VL
13,-5,1005.0,VL
14,-5,1005.0,VL
15,-5,1005.0,VL
16,-5,1005.0,VL
17,-5,1005.0,VL
18,-5,1005.0,VL
19,-5,1005.0,VL
20,-5,1005.0,VL
21,-5,1005.0,VL
22,-5,1005.0,VL
23,-5,1005.0,VL
24,-5,1005.0,VL
25,-5,1005.0,VL
26,-5,1005.0,VL
27,-5,1005.0,VL
28,-5,1005.0,VL
29,-5,1005.0,VL
30,-5,1005.0,VL
31,-5,1005.0,VL
32,-5,1005.0,VL
33,-5,1005.0,VL
34,-5,1005.0,VL
35,-5,1005.0,VL
36,-5,1005.0,VL
37,-5,1005.0,VL
38,-5,1005.0,VL
39,-5,1005.0,VL
40,-5,1005.0,VL
41,-5,1005.0,VL
42,-5,1005.0,VL
43,-5,1005.0,VL
44,-5,1005.0,VL
45,-5,1005.0,VL
46,-5,1005.0,VL
47,-5,1005.0,VL
48,-5,1005.0,VL
49,-5,1005.0,VL
50,-5,1005.0,VL
51,-5,1005.0,VL
52,-5,1005.0,VL
53,-5,1005.0,VL
54,-5,1005.0,VL
55,-5,1005.0,VL
56,-5,1005.0,VL
57,-5,1005.0,VL
58,-5,1005.0,VL
59,-5,1005.0,VL
60,-5,1005.0,VL
61,-5,1005.0,VL
62,-5,1005.0,VL
63,-5,1005.0,VL
64,-5,1005.0,VL
65,-5,1005.0,VL
66,-5,1005.0,VL
67,-5,1005.0,VL
68,-5,1005.0,VL
69,-5,1005.0,VL
70,-5,1005.0,VL
71,-5,1005.0,VL
72,-5,1005.0,VL
73,-5,1005.0,VL
74,-5,1005.0,VL
75,-5,1005.0,VL
76,-5,1005.0,VL
77,-5,1005.0,VL
78,-5,1005.0,VL
79,-5,1005.0,VL
80,-5,1005.0,VL
81,-5,1005.0,VL
82,-5,1005.0,VL
83,-5,1005.0,VL
84,-5,1005.0,VL
85,-5,1005.0,VL
86,-5,1005.0,VL
87,-5,1005.0,VL
88,-5,1005.0,VL
89,-5,1005.0,VL
90,-5,1005.0,VL
91,-5,1005.0,VL
92,-5,1005.0,VL
93,-5,1005.0,VL
94,-5,1005.0,VL
95,-5,1005.0,VL
96,-5,1005.0,VL
97,-5,1005.0,VL
98,-5,1005.0,VL
99,-5,1005.0,VL
100,-5,1005.0,VL
101,-5,1005.0,VL
102,-5,1005.0,VL
103,-5,1005.0,VL
104,-5,1005.0,VL
105,-5,1005.0,VL
106,-5,1005.0,VL
107,-5,1005.0,VL
108,-5,1005.0,VL
109,-5,1005.0,VL
110,-5,1005.0,VL
111,-5,1005.0,VL
112,-5,1005.0,VL
113,-5,1005.0,VL
114,-5,1005.0,VL
115,-5,1005.0,VL
116,-5,1005.0,VL
117,-5,1005.0,VL
118,-5,1005.0,VL
119,-5,1005.0,VL
120,-5,1005.0,VL
121,-5,1005.0,VL
122,-5,1005.0,VL
123,-5,1005.0,VL
124,-5,1005.0,VL
125,-5,1005.0,VL
126,-5,1005.0,VL
127,-5,1005.0,VL
128,-5,1005.0,VL
129,-5,1005.0,VL
130,-5,1005.0,VL
131,-5,1005.0,VL
132,-5,1005.0,VL
133,-5,1005.0,VL
134,-5,1005.0,VL
135,-5,1005.0,VL
136,-5,1005.0,VL
137,-5,1005.0,VL
138,-5,1005.0,VL
0,-13,1003.079,VL
1,-13,1003.079,VL
2,-13,1003.079,VL
3,-13,1003.079,VL
4,-13,1003.079,VL
5,-13,1003.079,VL
6,-13,1003.079,VL
7,-13,1003.079,VL
8,-13,1003.079,VL
9,-13,1003.079,VL
10,-13,1003.079,VL
11,-13,1003.079,VL
12,-13,1003.079,VL
13,-13,1003.079,VL
14,-13,1003.079,VL
15,-13,1003.079,VL
16,-13,1003.079,VL
17,-13,1003.079,VL
18,-13,1003.079,VL
19,-13,1003.079,VL
20,-13,1003.079,VL
21,-13,1003.079,VL
22,-13,1003.079,VL
23,-13,1003.079,VL
24,-13,1003.079,VL
25,-13,1003.079,VL
26,-13,1003.079,VL
27,-13,1003.079,VL
28,-13,1003.079,VL
29,-13,1003.079,VL
30,-13,1003.079,VL
31,-13,1003.079,VL
32,-13,1003.079,VL
33,-13,1003.079,VL
34,-13,1003.079,VL
35,-13,1003.079,VL
36,-13,1003.079,VL
37,-13,1003.079,VL
38,-13,1003.079,VL
39,-13,1003.079,VL
40,-13,1003.079,VL
41,-13,1003.079,VL
42,-13,1003.079,VL
43,-13,1003.079,VL
44,-13,1003.079,VL
45,-13,1003.079,VL
46,-13,1003.079,VL
47,-13,1003.079,VL
48,-13,1003.079,VL
49,-13,1003.079,VL
50,-13,1003.079,VL
51,-13,1003.079,VL
52,-13,1003.079,VL
53,-13,1003.079,VL
54,-13,1003.079,VL
55,-13,1003.079,VL
56,-13,1003.079,VL
57,-13,1003.079,VL
58,-13,1003.079,VL
59,-13,1003.079,VL
60,-13,1003.079,VL
61,-13,1003.079,VL
62,-13,1003.079,VL
63,-13,1003.079,VL
64,-13,1003.079,VL
65,-13,1003.079,VL
66,-13,1003.079,VL
67,-13,1003.079,VL
68,-13,1003.079,VL
69,-13,1003.079,VL
70,-13,1003.079,VL
71,-13,1003.079,VL
72,-13,1003.079,VL
73,-13,1003.079,VL
74,-13,1003.079,VL
75,-13,1003.079,VL
76,-13,1003.079,VL
77,-13,1003.079,VL
78,-13,1003.079,VL
79,-13,1003.079,VL
80,-13,1003.079,VL
81,-13,1003.079,VL
82,-13,1003.079,VL
83,-13,1003.079,VL
84,-13,1003.079,VL
85,-13,1003.079,VL
86,-13,1003.079,VL
87,-13,1003.079,VL
88,-13,1003.079,VL
89,-13,1003.079,VL
90,-13,1003.079,VL
91,-13,1003.079,VL
92,-13,1003.079,VL
93,-13,1003.079,VL
94,-13,1003.079,VL
95,-13,1003.079,VL
96,-13,1003.079,VL
97,-13,1003.079,VL
98,-13,1003.079,VL
99,-13,1003.079,VL
100,-13,1003.079,VL
101,-13,1003.079,VL
102,-13,1003.079,VL
103,-13,1003.079,VL
104,-13,1003.079,VL
105,-13,1003.079,VL
106,-13,1003.079,VL
107,-13,1003.079,VL
108,-13,1003.079,VL
109,-13,1003.079,VL
110,-13,1003.079,VL
111,-13,1003.079,VL
112,-13,1003.079,VL
113,-13,1003.079,VL
114,-13,1003.079,VL
115,-13,1003.079,VL
116,-13,1003.079,VL
117,-13,1003.079,VL
118,-13,1003.079,VL
119,-13,1003.079,VL
120,-13,1003.079,VL
121,-13,1003.079,VL
122,-13,1003.079,VL
123,-13,1003.079,VL
124,-13,1003.079,VL
125,-13,1003.079,VL
126,-13,1003.079,VL
127,-13,1003.079,VL
128,-13,1003.079,VL
129,-13,1003.079,VL
130,-13,1003.079,VL
131,-13,1003.079,VL
132,-13,1003.079,VL
133,-13,1003.079,VL
134,-13,1003.079,VL
135,-13,1003.079,VL
136,-13,1003.079,VL
137,-13,1003.079,VL
138,-13,1003.079,VL
