X,S,C
82.99010495984379,0.08032918803115666,-0.025822001032431995
83.49041491025903,0.05438860509684373,-0.025665792328960976
83.99091585804648,0.028677135678608887,-0.024910460873030664
84.491554084261,0.0037588352351607237,-0.02363331138463394
84.99227390776845,-0.019877111044078338,-0.02194370809744118
85.49302319373406,-0.04184259570748056,-0.019967805426137318
85.99375816704145,-0.06186475053381522,-0.01783268375232315
86.494446940853,-0.07978735672159216,-0.015652463081249426
86.99507133652898,-0.09556045040896442,-0.013518149650274395
87.49562679875059,-0.1092205232748431,-0.011492037757523508
87.99612047344216,-0.12086477905079904,-0.009606679993103459
88.49656778113582,-0.1306234273191545,-0.007867833848926193
88.99698804648229,-0.13863390376922521,-0.006260380404657906
89.49739989985031,-0.14502023080547252,-0.004755969377279224
89.9978172197898,-0.1498796105538011,-0.003321074139458128
90.49824631499425,-0.15327699253866012,-0.001924247351381879
90.99868484449945,-0.15524703132295029,-0.0005416373538604601
91.49912266026836,-0.15580176972704102,0.0008397927427911888
91.99954437206243,-0.15494170402420654,0.002221479559902079
92.49993305651942,-0.15266767253689065,0.0035946510441680238
93.00027425480334,-0.14899124120020188,0.004943322998099397
93.50055931185001,-0.14394186218824043,0.006248116850819199
94.00078725052329,-0.1375699367542127,0.007490026083641389
94.50096472766374,-0.1299458715589442,0.008653310511271788
95.0011041019784,-0.1211561062200307,0.009726900998335255
95.50122012857479,-0.11129773288763822,0.010704037159045518
96.00132615002674,-0.10047358462326743,0.011580281919968629
96.50143078341738,-0.08878947275174282,0.012350469225701289
97.00153597333554,-0.07635464141211169,0.013005444608703757
97.50163692650403,-0.06328561569092586,0.013529574288890685
98.00172395353601,-0.049712647884290216,0.01389989023708703
98.50178573768159,-0.03578713187955101,0.014087415865205349
99.00181315515333,-0.02168784941918472,0.014060732220294067
99.50180259224813,-0.0076238654752474,0.013791291060345991
100.00175780157089,0.0061676514919766145,0.01325948884343882
100.50168970744699,0.019429506494540442,0.012460228862288989
101.0016141264768,0.03189810305001405,0.011406726803775169
101.50154796421428,0.04332108779141577,0.010131672218122901
102.00150490519465,0.053476579177685016,0.008685436696890056
102.50149178154405,0.062191120758931996,0.0071316279064667695
103.00150662171065,0.06935363008923513,0.00554074579832076
103.50153889906687,0.07492322369260905,0.003982918045803163
104.0015718770988,0.07892971658248667,0.0025207062720237067
104.50158638642705,0.08146663671820825,0.0012028741201092418
105.00156504036705,0.08267761334141412,5.986513275212447e-05
105.50149587739085,0.08273788798564406,-0.0008984370924812754
106.00137467399159,0.08183336758375165,-0.0016823364516547646
106.5012055789682,0.08013999656051293,-0.0023193437725552014
107.0010001351329,0.07780618659597575,-0.002848989135742055
107.50077506747263,0.07494057770569863,-0.0033162028273903514
108.00054938385156,0.07160656712472346,-0.003764290548265185
108.50034136880545,0.06782397689797154,-0.004228580807338913
109.0001659912405,0.06357713690826708,-0.004731664281330132
109.50003312471738,0.05882774028847578,-0.005280823237204508
109.99994680875216,0.053530238162414326,-0.005867847292154345
110.4999055703075,0.04764735697013811,-0.0064710380990556995
110.99990360139967,0.04116353650374017,-0.007058887958103371
111.49993240197139,0.03409462430179647,-0.007594714034493344
111.99998240932503,0.026492904067829677,-0.008041455086904778
112.5000441899742,0.018447345508048225,-0.008365892898562911
113.00010896177638,0.01007970181112933,-0.008541738354042382
113.50016848184734,0.001537623322494543,-0.008551297859404151
114.0002145811326,-0.007013790755715118,-0.00838575859237566
114.50023875631236,-0.015400651743758082,-0.008044426439138936
115.00023219533551,-0.023448156754153505,-0.007533441485948858
115.50018643013077,-0.03098721460772137,-0.006864532049096775
116.00009455031693,-0.0378599078926721,-0.00605424497985918
116.49995267111218,-0.04392429499346103,-0.0051238490206457045
116.9997612108967,-0.04905923029320923,-0.004099820296203864
117.49952554301497,-0.05316976786968514,-0.0030145619182125947
117.99925573676235,-0.05619334581621725,-0.0019068471262077735
118.49896534561658,-0.058106421487388704,-0.0008214454809365358
118.9986694627702,-0.05893067998920169,0.00019249831004488098
119.49838246719611,-0.05873751535454195,0.00108453481812207
119.99811596762152,-0.05764930768268069,0.0018073271943670874
120.49787739169685,-0.055836160879719016,0.002321987281625334
120.99766948250436,-0.05350723215410194,0.0026036132656789305
121.49749071416646,-0.05089652248579202,0.0026461163669881968
121.99733640427839,-0.04824390252945003,0.00246537473965479
122.49720015720669,-0.04577307856594079,0.002099885260791445
122.99707525706344,-0.04366899282697651,0.0016084021825211374
123.49695573079048,-0.04205763524013727,0.0010645156842519967
123.99683696716284,-0.040991283931869626,0.0005486523220971495
124.49671593828964,-0.04044172202185641,0.00013847095254636277
124.99659117311309,-0.04030302537148392,-0.00010101613788024515
125.49646265797335,-0.04040420600395518,-0.00012612024974381885
125.99633180053509,-0.04053053278779663,7.942480928442983e-05
126.49620151929636,-0.04045097776110729,0.0005019760843712316
126.99607643808854,-0.03994819046973214,0.0010996101672046204
127.49596308949076,-0.038846873414979194,0.001807742226133411
127.99586997359097,-0.03703652832163066,0.002547992963343759
128.4958072939962,-0.03448527550266578,0.0032390498483938074
128.99578622253745,-0.031242724517016263,0.0038079344197681857
129.49581764310506,-0.02743150814255403,0.004199980492196519
129.99591048427737,-0.02322882670384234,0.004385985292228315
130.4960699256722,-0.01884089374027224,0.004365424163105677
130.99629588572455,-0.014474251353501845,0.0041652688314638584
131.49658220673788,-0.010308336949037537,0.003834699480531042
131.99691682522356,-0.006473362782834002,0.003436692855607037
132.49728298732396,-0.0030365888419035163,0.0030379606798025547
132.9976613185367,1.3811711146362152e-06,0.002698925113784195
133.49803236623865,0.0027003128481398867,0.002465339419600716
133.99837915007964,0.005165691651506003,0.0023628273730019367
134.4986892761342,0.007528615313423901,0.0023950844431066915
134.99895625834168,0.009923883280765123,0.002545836696308311
135.49917980785838,0.012470040528256614,0.0027839897380531045
135.999364986622,0.015254567044825923,0.0030708338128429217
136.49952028978285,0.018326268993187685,0.0033678120402197533
136.99965493341443,0.021695432801002668,0.0036432869841160815
137.4997758540473,0.025340738913954546,0.0038769837238017382
137.999885105667,0.029220612874871585,0.0040613045518763215
138.4999783810133,0.033285889941232154,0.004199395148201112
139.0000452307911,0.03749055025751161,0.004300549025513881
139.50007121732673,0.041797864904923994,0.004374122069737166
140.00004179572983,0.046180458050582726,0.004423483320203263
140.49994727321078,0.05061430970469567,0.004441589457426787
140.9997878475479,0.05506830824660186,0.004409516107436906
141.49957752443927,0.05949229922051607,0.004298721284442294
141.9993456979528,0.06380736523182787,0.004077015624297108
142.4991354000395,0.06790206783372173,0.0037173056357844157
142.99899775255133,0.07163747288604211,0.00320737874689936
143.49898301791438,0.074862063635012,0.002558566523388017
143.9991297389216,0.07743546772992738,0.001811227364337361
144.49945448517536,0.0792578132520211,0.0010355969031202957
144.99994523838924,0.08030000148326778,0.0003274029483235885
145.50056104392564,0.08062952423002775,-0.00020159365386776632
146.0012391117113,0.080426623286966,-0.00043743737908330554
146.5019084032711,0.07998637182998217,-0.0002810563131523715
147.00250664135947,0.07970352372049389,0.0003331784665522458
147.50299648886426,0.0800388276703504,0.0014200189032484887
148.00337691674125,0.0814681069264064,0.0029303738720892684
148.50368742041456,0.08441864267640112,0.0047462405633966
149.00400497554787,0.08920065928162554,0.006686094623301116
149.50443534692084,0.0959440758260368,0.008521617483561209
150.0051007478554,0.10455138273503413,0.01000449788043332
150.50612485535066,0.11467616786096509,0.010899688904353748
151.007614696629,0.12573345323698243,-0.060461148966984166
151.50963830875816,0.06470602867515018,-0.060461148966984166
152.01219839953723,0.06470602867515018,-0.060461148966984166
